"","id.name","count","id","cost.usdph","read.cache.load","read.cache.mem","read.cache.sto","read.cache.s3","read.spool.mem","read.spool.sto","read.spool.s3","rw.mem","rw.sto","rw.s3","rw.xchg","stat.read.spool","stat.read.work","time.cpu","time.mem","time.sto","time.s3","time.xchg","time.load","stat.time.sum","stat.time.max","stat.time.period","stat.elas.s3bw","stat.elas.effi","stat.elas.scan","stat.price.sum","stat.price.max","stat.price.period","is.first","param.cpuh","param.scanned","param.cache.skew","param.spool.skew","param.spool.frac"
"761","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,96.1583825072282,415.841617492772,0,0,0,0,96.1583825072282,415.841617492772,0,0,0,512,75,1.92316765014456,51.9802021865965,0,0,0,128.903369836741,75,86400,2.5,1,512,0.190776987358377,0.111,127.872,FALSE,1,512,0.001,0.5,0
"762","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.1583825072282,0,415.841617492772,0,0,0,96.1583825072282,0,415.841617492772,0,0,512,100,1.92316765014456,0,41.5841617492772,0,0,143.507329399422,100,86400,10,1,512,0.176514015161289,0.123,106.272,TRUE,1,512,0.001,0.5,0
"763","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,96.1583825072282,415.841617492772,0,51,0,0,198.158382507228,415.841617492772,0,0,51,512,75,3.96316765014456,51.9802021865965,0,0,0,130.943369836741,75,86400,2.5,1,512,0.193796187358377,0.111,127.872,FALSE,1,512,0.001,0.5,0.1
"764","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.1583825072282,0,415.841617492772,51,0,0,198.158382507228,0,415.841617492772,0,51,512,100,3.96316765014456,0,41.5841617492772,0,0,145.547329399422,100,86400,10,1,512,0.179023215161289,0.123,106.272,TRUE,1,512,0.001,0.5,0.1
"765","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.1583825072282,0,415.841617492772,152.293817976616,0,103.706182023384,400.74601846046,0,623.25398153954,0,256,512,100,8.0149203692092,0,62.325398153954,0,0,170.340318523163,100,86400,10,1,512,0.209518591783491,0.123,106.272,TRUE,1,512,0.001,0.5,0.5
"766","m5ad.24xlarge",1,"m5ad.24xlarge/1",6,0,192.186371269347,319.813628730653,0,220.139615792315,35.8603842076851,0,632.465602853977,391.534397146023,0,0,256,512,75,12.6493120570795,48.9417996432529,0,0,0,136.591111700332,75,86400,2,1,512,0.227651852833887,0.125,144,FALSE,1,512,0.001,0.5,0.5
"767","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.1583825072282,0,415.841617492772,190.892152963591,0,219.107847036409,477.942688434411,0,854.05731156559,0,410,512,100,9.55885376868822,0,85.405731156559,0,0,194.964584925247,100,86400,10,1,512,0.239806439458054,0.123,106.272,TRUE,1,512,0.001,0.5,0.8
"768","r5ad.24xlarge",1,"r5ad.24xlarge/1",7.584,0,384.109617658483,127.890382341517,0,396.31009186567,13.6899081343298,0,1176.72980138982,155.270198610177,0,0,410,512,75,23.5345960277965,19.4087748262721,0,0,0,117.943370854069,75,86400,2,1,512,0.248467367932571,0.158,182.016,FALSE,1,512,0.001,0.5,0.8
"769","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.1583825072282,0,415.841617492772,212.511227041681,0,299.488772958319,521.180836590591,0,1014.81916340941,0,512,512,100,10.4236167318118,0,101.481916340941,0,0,211.905533072753,101.481916340941,86400,10,1,512,0.260643805679486,0.124822757099357,106.272,TRUE,1,512,0.001,0.5,1
"770","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,244.179160479325,267.820839520675,0,348.363003171817,163.636996828182,0,940.90516682296,595.09483317704,0,0,512,512,112.5,18.8181033364592,37.193427073565,0,0,0,168.511530410024,112.5,86400,2.5,1,512,0.278605730277907,0.186,142.848,FALSE,1,512,0.001,0.5,1
"771","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,96.1583825072282,415.841617492772,0,0,0,0,96.1583825072282,415.841617492772,0,0,0,512,75,1.92316765014456,51.9802021865965,0,0,0,128.903369836741,75,86400,2.5,1,512,0.190776987358377,0.111,127.872,FALSE,1,512,0.001,0.999,0
"772","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.1583825072282,0,415.841617492772,0,0,0,96.1583825072282,0,415.841617492772,0,0,512,100,1.92316765014456,0,41.5841617492772,0,0,143.507329399422,100,86400,10,1,512,0.176514015161289,0.123,106.272,TRUE,1,512,0.001,0.999,0
"773","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,96.1583825072282,415.841617492772,0,51,0,0,198.158382507228,415.841617492772,0,0,51,512,75,3.96316765014456,51.9802021865965,0,0,0,130.943369836741,75,86400,2.5,1,512,0.193796187358377,0.111,127.872,FALSE,1,512,0.001,0.999,0.1
"774","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.1583825072282,0,415.841617492772,51,0,0,198.158382507228,0,415.841617492772,0,51,512,100,3.96316765014456,0,41.5841617492772,0,0,145.547329399422,100,86400,10,1,512,0.179023215161289,0.123,106.272,TRUE,1,512,0.001,0.999,0.1
"775","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,96.1583825072282,415.841617492772,0,215.032095556522,40.9679044434779,0,526.222573620272,497.777426379728,0,0,256,512,75,10.5244514724054,62.222178297466,0,0,0,147.746629769871,75,86400,2.5,1,512,0.21866501205941,0.111,127.872,FALSE,1,512,0.001,0.999,0.5
"776","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.1583825072282,0,415.841617492772,215.032095556522,0,40.9679044434779,526.222573620272,0,497.777426379728,0,256,512,100,10.5244514724054,0,49.7777426379728,0,0,160.302194110378,100,86400,10,1,512,0.197171698755765,0.123,106.272,TRUE,1,512,0.001,0.999,0.5
"777","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.1583825072282,0,415.841617492772,319.75486134504,0,90.2451386549602,735.668105197308,0,596.331894802692,0,410,512,100,14.7133621039462,0,59.6331894802692,0,0,174.346551584215,100,86400,10,1,512,0.214446258448585,0.123,106.272,TRUE,1,512,0.001,0.999,0.8
"778","m5ad.24xlarge",1,"m5ad.24xlarge/1",6,0,192.186371269347,319.813628730653,0,362.781475172551,47.2185248274483,0,917.74932161445,414.25067838555,0,0,410,512,75,18.354986432289,51.7813347981937,0,0,0,145.136321230483,75,86400,2,1,512,0.241893868717471,0.125,144,FALSE,1,512,0.001,0.999,0.8
"779","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,96.1583825072282,0,415.841617492772,386.26080878047,0,125.739191219529,868.680000068169,0,667.319999931831,0,512,512,100,17.3736000013634,0,66.7319999931831,0,0,184.105599994546,100,86400,10,1,512,0.226449887993292,0.123,106.272,TRUE,1,512,0.001,0.999,1
"780","m5ad.24xlarge",1,"m5ad.24xlarge/1",6,0,192.186371269347,319.813628730653,0,438.236546025528,73.7634539744715,0,1068.6594633204,467.340536679596,0,0,512,512,75,21.3731892664081,58.4175670849495,0,0,0,154.790756351358,75,86400,2,1,512,0.257984593918929,0.125,144,FALSE,1,512,0.001,0.999,1
"781","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,113.137022483299,398.862977516701,0,0,0,0,113.137022483299,398.862977516701,0,0,0,512,75,2.26274044966598,49.8578721895876,0,0,0,127.120612639254,75,86400,2.5,1,512,0.188138506706095,0.111,127.872,FALSE,1,512,0.1,0.001,0
"782","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,113.137022483299,0,398.862977516701,0,0,0,113.137022483299,0,398.862977516701,0,0,512,100,2.26274044966598,0,39.8862977516701,0,0,142.149038201336,100,86400,10,1,512,0.174843316987643,0.123,106.272,TRUE,1,512,0.1,0.001,0
"783","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,113.137022483299,398.862977516701,0,51,0,0,215.137022483299,398.862977516701,0,0,51,512,75,4.30274044966598,49.8578721895876,0,0,0,129.160612639254,75,86400,2.5,1,512,0.191157706706095,0.111,127.872,FALSE,1,512,0.1,0.001,0.1
"784","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,113.137022483299,0,398.862977516701,51,0,0,215.137022483299,0,398.862977516701,0,51,512,100,4.30274044966598,0,39.8862977516701,0,0,144.189038201336,100,86400,10,1,512,0.177352516987643,0.123,106.272,TRUE,1,512,0.1,0.001,0.1
"785","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,113.137022483299,0,398.862977516701,96.0923830281801,0,159.90761697182,305.321788539659,0,718.678211460341,0,256,512,100,6.10643577079318,0,71.8678211460341,0,0,177.974256916827,100,86400,10,1,512,0.218908336007698,0.123,106.272,TRUE,1,512,0.1,0.001,0.5
"786","r5ad.24xlarge",1,"r5ad.24xlarge/1",7.584,0,395.092050185111,116.907949814889,0,256,0,0,907.092050185111,116.907949814889,0,0,256,512,75,18.1418410037022,14.6134937268611,0,0,0,107.755334730563,75,86400,2,1,512,0.227004571832387,0.158,182.016,FALSE,1,512,0.1,0.001,0.5
"787","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,113.137022483299,0,398.862977516701,96.1371846190059,0,313.862815380994,305.411391721311,0,1026.58860827869,0,410,512,100,6.10822783442621,0,102.658860827869,0,0,208.767088662295,102.658860827869,86400,10,1,512,0.256783519054623,0.126270398818279,106.272,FALSE,1,512,0.1,0.001,0.8
"788","r5ad.24xlarge",1,"r5ad.24xlarge/1",7.584,0,395.092050185111,116.907949814889,0,384.024941600838,25.9750583991623,0,1163.14193338679,168.858066613214,0,0,410,512,75,23.2628386677357,21.1072583266517,0,0,0,119.370096994387,75,86400,2,1,512,0.251473004334843,0.158,182.016,TRUE,1,512,0.1,0.001,0.8
"789","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,113.137022483299,0,398.862977516701,96.1583825072282,0,415.841617492772,305.453787497755,0,1230.54621250224,0,512,512,100,6.1090757499551,0,123.054621250224,0,0,229.16369700018,123.054621250224,86400,10,1,512,0.281871347310221,0.151357184137776,106.272,TRUE,1,512,0.1,0.001,1
"790","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,262.531630039676,249.468369960324,0,244.179160479325,267.820839520675,0,750.889950998326,785.110049001674,0,0,512,512,112.5,15.0177990199665,49.0693780626046,0,0,0,176.587177082571,112.5,86400,2.5,1,512,0.291957466109851,0.186,142.848,FALSE,1,512,0.1,0.001,1
"791","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,113.137022483299,398.862977516701,0,0,0,0,113.137022483299,398.862977516701,0,0,0,512,75,2.26274044966598,49.8578721895876,0,0,0,127.120612639254,75,86400,2.5,1,512,0.188138506706095,0.111,127.872,FALSE,1,512,0.1,0.5,0
"792","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,113.137022483299,0,398.862977516701,0,0,0,113.137022483299,0,398.862977516701,0,0,512,100,2.26274044966598,0,39.8862977516701,0,0,142.149038201336,100,86400,10,1,512,0.174843316987643,0.123,106.272,TRUE,1,512,0.1,0.5,0
"793","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,113.137022483299,398.862977516701,0,51,0,0,215.137022483299,398.862977516701,0,0,51,512,75,4.30274044966598,49.8578721895876,0,0,0,129.160612639254,75,86400,2.5,1,512,0.191157706706095,0.111,127.872,FALSE,1,512,0.1,0.5,0.1
"794","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,113.137022483299,0,398.862977516701,51,0,0,215.137022483299,0,398.862977516701,0,51,512,100,4.30274044966598,0,39.8862977516701,0,0,144.189038201336,100,86400,10,1,512,0.177352516987643,0.123,106.272,TRUE,1,512,0.1,0.5,0.1
"795","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,113.137022483299,0,398.862977516701,152.293817976616,0,103.706182023384,417.724658436531,0,606.275341563469,0,256,512,100,8.35449316873061,0,60.6275341563469,0,0,168.982027325078,100,86400,10,1,512,0.207847893609845,0.123,106.272,TRUE,1,512,0.1,0.5,0.5
"796","m5ad.24xlarge",1,"m5ad.24xlarge/1",6,0,211.502454791676,300.497545208324,0,220.139615792315,35.8603842076851,0,651.781686376305,372.218313623695,0,0,256,512,75,13.0356337275261,46.5272892029618,0,0,0,134.562922930488,75,86400,2,1,512,0.22427153821748,0.125,144,FALSE,1,512,0.1,0.5,0.5
"797","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,113.137022483299,0,398.862977516701,190.892152963591,0,219.107847036409,494.921328410482,0,837.078671589519,0,410,512,100,9.89842656820963,0,83.7078671589519,0,0,193.606293727161,100,86400,10,1,512,0.238135741284409,0.123,106.272,TRUE,1,512,0.1,0.5,0.8
"798","r5ad.24xlarge",1,"r5ad.24xlarge/1",7.584,0,395.092050185111,116.907949814889,0,396.31009186567,13.6899081343298,0,1187.71223391645,144.287766083549,0,0,410,512,75,23.754244678329,18.0359707604436,0,0,0,116.790215438773,75,86400,2,1,512,0.246038053857681,0.158,182.016,FALSE,1,512,0.1,0.5,0.8
"799","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,113.137022483299,0,398.862977516701,212.511227041681,0,299.488772958319,538.159476566661,0,997.840523433339,0,512,512,100,10.7631895313332,0,99.7840523433339,0,0,210.547241874667,100,86400,10,1,512,0.258973107505841,0.123,106.272,TRUE,1,512,0.1,0.5,1
"800","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,262.531630039676,249.468369960324,0,348.363003171817,163.636996828182,0,959.257636383311,576.742363616689,0,0,512,512,112.5,19.1851527276662,36.0463977260431,0,0,0,167.731550453709,112.5,86400,2.5,1,512,0.277316163416799,0.186,142.848,FALSE,1,512,0.1,0.5,1
"801","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,113.137022483299,398.862977516701,0,0,0,0,113.137022483299,398.862977516701,0,0,0,512,75,2.26274044966598,49.8578721895876,0,0,0,127.120612639254,75,86400,2.5,1,512,0.188138506706095,0.111,127.872,FALSE,1,512,0.1,0.999,0
"802","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,113.137022483299,0,398.862977516701,0,0,0,113.137022483299,0,398.862977516701,0,0,512,100,2.26274044966598,0,39.8862977516701,0,0,142.149038201336,100,86400,10,1,512,0.174843316987643,0.123,106.272,TRUE,1,512,0.1,0.999,0
"803","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,113.137022483299,398.862977516701,0,51,0,0,215.137022483299,398.862977516701,0,0,51,512,75,4.30274044966598,49.8578721895876,0,0,0,129.160612639254,75,86400,2.5,1,512,0.191157706706095,0.111,127.872,FALSE,1,512,0.1,0.999,0.1
"804","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,113.137022483299,0,398.862977516701,51,0,0,215.137022483299,0,398.862977516701,0,51,512,100,4.30274044966598,0,39.8862977516701,0,0,144.189038201336,100,86400,10,1,512,0.177352516987643,0.123,106.272,TRUE,1,512,0.1,0.999,0.1
"805","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,113.137022483299,0,398.862977516701,215.032095556522,0,40.9679044434779,543.201213596343,0,480.798786403657,0,256,512,100,10.8640242719269,0,48.0798786403657,0,0,158.943902912293,100,86400,10,1,512,0.19550100058212,0.123,106.272,TRUE,1,512,0.1,0.999,0.5
"806","m5ad.24xlarge",1,"m5ad.24xlarge/1",6,0,211.502454791676,300.497545208324,0,243.967083118908,12.0329168810921,0,699.436621029491,324.563378970509,0,0,256,512,75,13.9887324205898,40.5704223713136,0,0,0,129.559154791903,75,86400,2,1,512,0.215931924653172,0.125,144,FALSE,1,512,0.1,0.999,0.5
"807","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,113.137022483299,0,398.862977516701,319.75486134504,0,90.2451386549602,752.646745173378,0,579.353254826622,0,410,512,100,15.0529349034676,0,57.9353254826622,0,0,172.98826038613,100,86400,10,1,512,0.21277556027494,0.123,106.272,TRUE,1,512,0.1,0.999,0.8
"808","m5ad.24xlarge",1,"m5ad.24xlarge/1",6,0,211.502454791676,300.497545208324,0,362.781475172551,47.2185248274483,0,937.065405136778,394.934594863221,0,0,410,512,75,18.7413081027356,49.3668243579026,0,0,0,143.108132460638,75,86400,2,1,512,0.238513554101064,0.125,144,FALSE,1,512,0.1,0.999,0.8
"809","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,113.137022483299,0,398.862977516701,386.26080878047,0,125.739191219529,885.65864004424,0,650.34135995576,0,512,512,100,17.7131728008848,0,65.034135995576,0,0,182.747308796461,100,86400,10,1,512,0.224779189819647,0.123,106.272,TRUE,1,512,0.1,0.999,1
"810","m5ad.24xlarge",1,"m5ad.24xlarge/1",6,0,211.502454791676,300.497545208324,0,438.236546025528,73.7634539744715,0,1087.97554684273,448.024453157267,0,0,512,512,75,21.7595109368546,56.0030566446584,0,0,0,152.762567581513,75,86400,2,1,512,0.254604279302522,0.125,144,FALSE,1,512,0.1,0.999,1
"811","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,212.511227041681,299.488772958319,0,0,0,0,212.511227041681,299.488772958319,0,0,0,512,75,4.25022454083363,37.4360966197899,0,0,0,116.686321160624,75,86400,2.5,1,512,0.172695755317723,0.111,127.872,FALSE,1,512,0.5,0.001,0
"812","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,212.511227041681,0,299.488772958319,0,0,0,212.511227041681,0,299.488772958319,0,0,512,100,4.25022454083363,0,29.9488772958319,0,0,134.199101836666,100,86400,10,1,512,0.165064895259099,0.123,106.272,TRUE,1,512,0.5,0.001,0
"813","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,212.511227041681,299.488772958319,0,51,0,0,314.511227041681,299.488772958319,0,0,51,512,75,6.29022454083363,37.4360966197899,0,0,0,118.726321160623,75,86400,2.5,1,512,0.175714955317723,0.111,127.872,FALSE,1,512,0.5,0.001,0.1
"814","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,212.511227041681,0,299.488772958319,51,0,0,314.511227041681,0,299.488772958319,0,51,512,100,6.29022454083363,0,29.9488772958319,0,0,136.239101836666,100,86400,10,1,512,0.167574095259099,0.123,106.272,TRUE,1,512,0.5,0.001,0.1
"815","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,212.511227041681,0,299.488772958319,96.0923830281801,0,159.90761697182,404.695993098041,0,619.304006901959,0,256,512,100,8.09391986196083,0,61.9304006901959,0,0,170.024320552157,100,86400,10,1,512,0.209129914279153,0.123,106.272,TRUE,1,512,0.5,0.001,0.5
"816","r5ad.24xlarge",1,"r5ad.24xlarge/1",7.584,0,441.193326199418,70.8066738005819,0,256,0,0,953.193326199418,70.8066738005819,0,0,256,512,75,19.0638665239884,8.85083422507274,0,0,0,102.914700749061,75,86400,2,1,512,0.216806969578022,0.158,182.016,FALSE,1,512,0.5,0.001,0.5
"817","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,212.511227041681,0,299.488772958319,96.1371846190059,0,313.862815380994,404.785596279693,0,927.214403720307,0,410,512,100,8.09571192559386,0,92.7214403720307,0,0,200.817152297625,100,86400,10,1,512,0.247005097326078,0.123,106.272,FALSE,1,512,0.5,0.001,0.8
"818","r5ad.24xlarge",1,"r5ad.24xlarge/1",7.584,0,441.193326199418,70.8066738005819,0,384.024941600838,25.9750583991623,0,1209.24320940109,122.756790598907,0,0,410,512,75,24.1848641880219,15.3445988248633,0,0,0,114.529463012885,75,86400,2,1,512,0.241275402080478,0.158,182.016,TRUE,1,512,0.5,0.001,0.8
"819","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,212.511227041681,0,299.488772958319,96.1583825072282,0,415.841617492772,404.827992056138,0,1131.17200794386,0,512,512,100,8.09655984112275,0,113.117200794386,0,0,221.213760635509,113.117200794386,86400,10,1,512,0.272092925581676,0.139134156977095,106.272,TRUE,1,512,0.5,0.001,1
"820","i3.16xlarge",1,"i3.16xlarge/1",5.952,0,348.363003171817,163.636996828182,0,244.179160479325,267.820839520675,0,836.721324130468,699.278675869532,0,0,512,512,112.5,16.7344264826094,43.7049172418457,0,0,0,172.939343724455,112.5,86400,2.5,1,512,0.285926381624432,0.186,142.848,FALSE,1,512,0.5,0.001,1
"821","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,212.511227041681,299.488772958319,0,0,0,0,212.511227041681,299.488772958319,0,0,0,512,75,4.25022454083363,37.4360966197899,0,0,0,116.686321160624,75,86400,2.5,1,512,0.172695755317723,0.111,127.872,FALSE,1,512,0.5,0.5,0
"822","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,212.511227041681,0,299.488772958319,0,0,0,212.511227041681,0,299.488772958319,0,0,512,100,4.25022454083363,0,29.9488772958319,0,0,134.199101836666,100,86400,10,1,512,0.165064895259099,0.123,106.272,TRUE,1,512,0.5,0.5,0
"823","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,212.511227041681,299.488772958319,0,51,0,0,314.511227041681,299.488772958319,0,0,51,512,75,6.29022454083363,37.4360966197899,0,0,0,118.726321160623,75,86400,2.5,1,512,0.175714955317723,0.111,127.872,FALSE,1,512,0.5,0.5,0.1
"824","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,212.511227041681,0,299.488772958319,51,0,0,314.511227041681,0,299.488772958319,0,51,512,100,6.29022454083363,0,29.9488772958319,0,0,136.239101836666,100,86400,10,1,512,0.167574095259099,0.123,106.272,TRUE,1,512,0.5,0.5,0.1
"825","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,212.511227041681,0,299.488772958319,152.293817976616,0,103.706182023384,517.098862994913,0,506.901137005087,0,256,512,100,10.3419772598983,0,50.6901137005087,0,0,161.032090960407,100,86400,10,1,512,0.198069471881301,0.123,106.272,TRUE,1,512,0.5,0.5,0.5
"826","m5ad.24xlarge",1,"m5ad.24xlarge/1",6,0,307.183446406815,204.816553593185,0,220.139615792315,35.8603842076851,0,747.462677991445,276.537322008555,0,0,256,512,75,14.9492535598289,34.5671652510694,0,0,0,124.516418810898,75,86400,2,1,512,0.20752736468483,0.125,144,FALSE,1,512,0.5,0.5,0.5
"827","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,212.511227041681,0,299.488772958319,190.892152963591,0,219.107847036409,594.295532968864,0,737.704467031137,0,410,512,100,11.8859106593773,0,73.7704467031137,0,0,185.656357362491,100,86400,10,1,512,0.228357319555864,0.123,106.272,TRUE,1,512,0.5,0.5,0.8
"828","r5ad.24xlarge",1,"r5ad.24xlarge/1",7.584,0,441.193326199418,70.8066738005819,0,396.31009186567,13.6899081343298,0,1233.81350993076,98.1864900692415,0,0,410,512,75,24.6762701986152,12.2733112586552,0,0,0,111.94958145727,75,86400,2,1,512,0.235840451603316,0.158,182.016,FALSE,1,512,0.5,0.5,0.8
"829","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,212.511227041681,0,299.488772958319,212.511227041681,0,299.488772958319,637.533681125044,0,898.466318874957,0,512,512,100,12.7506736225009,0,89.8466318874957,0,0,202.597305509997,100,86400,10,1,512,0.249194685777296,0.123,106.272,TRUE,1,512,0.5,0.5,1
"830","r5ad.24xlarge",1,"r5ad.24xlarge/1",7.584,0,441.193326199418,70.8066738005819,0,441.193326199418,70.8066738005819,0,1323.57997859825,212.420021401746,0,0,512,512,75,26.4715995719651,26.5525026752182,0,0,0,128.024102247183,75,86400,2,1,512,0.269704108734066,0.158,182.016,FALSE,1,512,0.5,0.5,1
"831","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,212.511227041681,299.488772958319,0,0,0,0,212.511227041681,299.488772958319,0,0,0,512,75,4.25022454083363,37.4360966197899,0,0,0,116.686321160624,75,86400,2.5,1,512,0.172695755317723,0.111,127.872,FALSE,1,512,0.5,0.999,0
"832","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,212.511227041681,0,299.488772958319,0,0,0,212.511227041681,0,299.488772958319,0,0,512,100,4.25022454083363,0,29.9488772958319,0,0,134.199101836666,100,86400,10,1,512,0.165064895259099,0.123,106.272,TRUE,1,512,0.5,0.999,0
"833","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,212.511227041681,299.488772958319,0,51,0,0,314.511227041681,299.488772958319,0,0,51,512,75,6.29022454083363,37.4360966197899,0,0,0,118.726321160623,75,86400,2.5,1,512,0.175714955317723,0.111,127.872,FALSE,1,512,0.5,0.999,0.1
"834","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,212.511227041681,0,299.488772958319,51,0,0,314.511227041681,0,299.488772958319,0,51,512,100,6.29022454083363,0,29.9488772958319,0,0,136.239101836666,100,86400,10,1,512,0.167574095259099,0.123,106.272,TRUE,1,512,0.5,0.999,0.1
"835","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,212.511227041681,0,299.488772958319,215.032095556522,0,40.9679044434779,642.575418154725,0,381.424581845275,0,256,512,100,12.8515083630945,0,38.1424581845275,0,0,150.993966547622,100,86400,10,1,512,0.185722578853575,0.123,106.272,TRUE,1,512,0.5,0.999,0.5
"836","m5ad.24xlarge",1,"m5ad.24xlarge/1",6,0,307.183446406815,204.816553593185,0,243.967083118908,12.0329168810921,0,795.117612644631,228.882387355369,0,0,256,512,75,15.9023522528926,28.6102984194211,0,0,0,119.512650672314,75,86400,2,1,512,0.199187751120523,0.125,144,FALSE,1,512,0.5,0.999,0.5
"837","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,212.511227041681,0,299.488772958319,319.75486134504,0,90.2451386549602,852.020949731761,0,479.979050268239,0,410,512,100,17.0404189946352,0,47.9979050268239,0,0,165.038324021459,100,86400,10,1,512,0.202997138546395,0.123,106.272,TRUE,1,512,0.5,0.999,0.8
"838","m5ad.24xlarge",1,"m5ad.24xlarge/1",6,0,307.183446406815,204.816553593185,0,362.781475172551,47.2185248274483,0,1032.74639675192,299.253603248081,0,0,410,512,75,20.6549279350384,37.4067004060102,0,0,0,133.061628341049,75,86400,2,1,512,0.221769380568414,0.125,144,FALSE,1,512,0.5,0.999,0.8
"839","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,212.511227041681,0,299.488772958319,386.26080878047,0,125.739191219529,985.032844602622,0,550.967155397378,0,512,512,100,19.7006568920524,0,55.0967155397378,0,0,174.79737243179,100,86400,10,1,512,0.215000768091102,0.123,106.272,TRUE,1,512,0.5,0.999,1
"840","m5ad.24xlarge",1,"m5ad.24xlarge/1",6,0,307.183446406815,204.816553593185,0,438.236546025528,73.7634539744715,0,1183.65653845787,352.343461542128,0,0,512,512,75,23.6731307691574,44.042932692766,0,0,0,142.716063461923,75,86400,2,1,512,0.237860105769872,0.125,144,FALSE,1,512,0.5,0.999,1
"841","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,316.929783814709,195.07021618529,0,0,0,0,316.929783814709,195.07021618529,0,0,0,512,75,6.33859567629419,24.3837770231613,0,0,0,105.722372699455,75,86400,2.5,1,512,0.156469111595194,0.111,127.872,FALSE,1,512,0.8,0.001,0
"842","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,316.929783814709,0,195.07021618529,0,0,0,316.929783814709,0,195.07021618529,0,0,512,100,6.33859567629419,0,19.507021618529,0,0,125.845617294823,100,86400,10,1,512,0.154790109272633,0.123,106.272,TRUE,1,512,0.8,0.001,0
"843","c5d.24xlarge",1,"c5d.24xlarge/1",5.328,0,316.929783814709,195.07021618529,0,51,0,0,418.929783814709,195.07021618529,0,0,51,512,75,8.37859567629419,24.3837770231613,0,0,0,107.762372699455,75,86400,2.5,1,512,0.159488311595194,0.111,127.872,FALSE,1,512,0.8,0.001,0.1
"844","c5n.18xlarge",1,"c5n.18xlarge/1",4.428,0,316.929783814709,0,195.07021618529,51,0,0,418.929783814709,0,195.07021618529,0,51,512,100,8.37859567629419,0,19.507021618529,0,0,127.885617294823,100,86400,10,1,512,0.157299309272633,0.123,106.272,TRUE,1,512,0.8,0.001,0.1
